level,topics_num,S,E,free_energy,Renyi_entropy,levels,alpha,gamma,eta
4,82,-0.2609308880306166,0.2503310948634921,21.646663913374052,0.2672427643626426,6,10.0,5.0,1.0
5,206,-0.09076472707114445,0.08750602050765972,18.785039797163417,0.09163434047396789,6,10.0,5.0,1.0
6,356,-0.08436683862889373,0.08255246126652159,30.11714701315269,0.08483703383986672,6,10.0,5.0,1.0
1,1,-1.8942416599291378,0.20220806968058677,2.0964497296097244,,3,20.0,5.0,1.0
2,4,-1.0159374068043303,0.23407301495853158,4.297822642175853,1.432607547391951,3,20.0,5.0,1.0
3,21,-0.6825464519493449,0.52545825252241,14.858933743458655,0.7429466871729328,3,20.0,5.0,1.0
1,1,-1.86643238123071,0.16918121709929443,2.0356135983300043,,3,20.0,1.0,0.5
2,3,-2.259318707132014,0.5902198885270616,7.368176009923105,3.6840880049615525,3,20.0,1.0,0.5
3,12,-2.4209189411127165,0.7494062350902823,29.80043352844288,2.709130320767535,3,20.0,1.0,0.5
1,1,-1.8938801923669155,0.15675775088944388,2.0506379432563593,,3,20.0,0.5,0.5
2,2,-2.284903644809358,0.8349535068780998,5.404760796496816,5.404760796496816,3,20.0,0.5,0.5
3,5,-2.5049795044880576,0.919863635281588,13.444761157721876,3.361190289430469,3,20.0,0.5,0.5
1,1,-1.706272067932061,0.13099988359983392,1.837271951531895,,3,0.5,0.5,0.1
2,3,-2.0289788889472096,0.10278740559134536,6.189724072432974,3.094862036216487,3,0.5,0.5,0.1
3,27,-2.3688459849772605,0.7514409613890158,64.71028255577505,2.4888570213759635,3,0.5,0.5,0.1
1,1,-1.6643242843424026,0.12791789186412025,1.7922421762065228,,3,0.5,1.0,0.1
2,4,-2.57053954422393,0.6807373023905686,10.962895479286288,3.6542984930954296,3,0.5,1.0,0.1
3,28,-2.911429630413323,0.8023015359605946,82.32233118753363,3.048975229167912,3,0.5,1.0,0.1
1,1,-1.9646299886547087,0.06704399993534951,2.0316739885900583,,6,10.0,0.5,0.1
2,4,-1.0538626284016521,0.08322795024158311,4.298678463848192,1.4328928212827305,6,10.0,0.5,0.1
3,7,-1.544641575432434,0.3679237006322696,11.180414728659308,1.8634024547765513,6,10.0,0.5,0.1
4,21,-2.433459531835775,0.9165173979769305,52.01916756652821,2.6009583783264105,6,10.0,0.5,0.1
5,38,-1.2604984836536501,0.6864491119070462,48.58539149074575,1.3131186889390742,6,10.0,0.5,0.1
6,83,-2.0240650451672906,1.0382245063457176,169.03562325523086,2.0614100396979373,6,10.0,0.5,0.1
1,1,-1.9150643300687464,0.06431107479995946,1.9793754048687058,,6,10.0,5.0,0.1
2,7,-2.4207877677669525,0.32385558779788964,17.269369962166557,2.8782283270277595,6,10.0,5.0,0.1
3,57,-1.5823516113634155,0.7363652569200821,90.93040710463477,1.6237572697256208,6,10.0,5.0,0.1
4,285,-0.6973897076519269,0.5665289260919113,199.32259560689107,0.701840125376377,6,10.0,5.0,0.1
5,972,-0.29855246586008494,0.2795875854570656,290.47258440145964,0.2991478727100511,6,10.0,5.0,0.1
6,2423,-0.0651000445337501,0.06315025924889489,157.80055816452537,0.06515299676487422,6,10.0,5.0,0.1
1,1,-1.8636233906196549,0.19783825554656628,2.061461646166221,,3,0.5,1.0,1.0
2,2,-2.4441433941440875,0.9205990609126665,5.808885849200841,5.808885849200841,3,0.5,1.0,1.0
3,6,-2.8071337389687168,1.2754411130351067,18.11824354684741,3.623648709369482,3,0.5,1.0,1.0
1,1,-1.959214114681676,0.1703130000109271,2.129527114692603,,6,0.5,1.0,0.5
2,2,-1.9176516536336972,0.23319902765254782,4.068502334919942,4.068502334919942,6,0.5,1.0,0.5
3,4,-1.9226604759041086,0.5715543713823825,8.262196274998818,2.754065424999606,6,0.5,1.0,0.5
4,16,-0.4411320195013793,0.3577484037235226,7.415860715745592,0.49439071438303944,6,0.5,1.0,0.5
5,34,-0.18291678347768314,0.14056549422508768,6.359736132466315,0.1927192767414035,6,0.5,1.0,0.5
6,68,-0.24555808724697709,0.23055022219056784,16.92850015498501,0.2526641814176867,6,0.5,1.0,0.5
1,1,-1.8798839114914352,0.19016183010208,2.070045741593515,,6,0.5,5.0,1.0
2,6,-0.98839330570857,0.7025477687181046,6.632907602969524,1.3265815205939049,6,0.5,5.0,1.0
3,20,-0.4933980149023764,0.445741578605563,10.313701876653091,0.542826414560689,6,0.5,5.0,1.0
4,60,-0.1026499158612041,0.09218143470501589,6.251176386377262,0.10595214214198749,6,0.5,5.0,1.0
5,121,-0.00805771949748979,0.007618404612495158,0.9826024638087598,0.008188353865072998,6,0.5,5.0,1.0
6,264,-0.015199282463922912,0.01512235675752797,4.027732927233177,0.015314573867806755,6,0.5,5.0,1.0
1,1,-1.833574505734924,0.2132352407228801,2.046809746457804,,3,20.0,1.0,1.0
2,5,-2.634466805365071,1.135869142550354,14.308203169375707,3.5770507923439268,3,20.0,1.0,1.0
3,15,-1.0406625658955178,0.8257267451694231,16.43566523360219,1.173976088114442,3,20.0,1.0,1.0
1,1,-1.8414310790252926,0.07326794180963554,1.9146990208349282,,3,0.5,5.0,0.1
2,14,-1.5992267615978897,0.37999048818413883,22.769165150554592,1.7514742423503533,3,0.5,5.0,0.1
3,121,-2.167006536780186,0.9154690771157794,263.1232600275183,2.1926938335626525,3,0.5,5.0,0.1
1,1,-1.9534437582203399,0.2200246433864113,2.173468401606751,,6,10.0,0.5,1.0
2,2,-2.6130218806815892,0.8962021667224976,6.122245928085676,6.122245928085676,6,10.0,0.5,1.0
3,3,-0.9546054180745795,0.5600453341387486,3.423861588362487,1.7119307941812436,6,10.0,0.5,1.0
4,4,-0.613895478069186,0.3928979694706019,2.848479881747346,0.949493293915782,6,10.0,0.5,1.0
5,4,-0.6030270279459399,0.36541745817837734,2.777525569962137,0.9258418566540456,6,10.0,0.5,1.0
6,7,-0.755175174976595,0.42696141939144033,5.713187644227605,0.9521979407046008,6,10.0,0.5,1.0
1,1,-1.936706965864816,0.15116435690643334,2.087871322771249,,3,20.0,5.0,0.5
2,4,-2.1694684815444045,0.4484489375202287,9.126322863697848,3.0421076212326157,3,20.0,5.0,0.5
3,30,-1.0760961664678002,0.6980944528948212,32.98097944692883,1.1372751533423733,3,20.0,5.0,0.5
1,1,-1.9176516536336972,0.15544977629874307,2.07310142993244,,6,10.0,5.0,0.5
2,3,-0.843473971529933,0.13114120325996512,2.6615631178497643,1.3307815589248821,6,10.0,5.0,0.5
3,6,-1.3492277095110754,0.3729765749300777,8.46834283199653,1.693668566399306,6,10.0,5.0,0.5
4,28,-0.2159265732285894,0.12550005819655816,6.171444108597062,0.22857200402211342,6,10.0,5.0,0.5
5,105,-0.1279250789392339,0.11233412314318054,13.54446741176274,0.13023526357464174,6,10.0,5.0,0.5
6,365,-0.11163924020486155,0.10640904659566007,40.85473172137012,0.11223827395980802,6,10.0,5.0,0.5
1,1,-1.9442798911135486,0.21746465760940223,2.1617445487229507,,6,20.0,5.0,1.0
2,3,-0.9538522287530906,0.4925059631743078,3.3540626494335797,1.6770313247167898,6,20.0,5.0,1.0
3,8,-0.9178113032487313,0.7474687393153603,8.08995916530521,1.1557084521864585,6,20.0,5.0,1.0
4,11,-0.18295362586186448,0.12666772068080423,2.1391576051613135,0.21391576051613134,6,20.0,5.0,1.0
5,17,-0.18223134367018723,0.13479266640291276,3.2327255087960958,0.20204534429975599,6,20.0,5.0,1.0
6,36,-0.2776050876902984,0.23542191218572936,10.229205069036473,0.2922630019724706,6,20.0,5.0,1.0
1,1,-1.8479681743844911,0.08365469024732633,1.9316228646318174,,6,0.5,0.5,0.1
2,3,-2.153333386705346,0.1404945978497136,6.600494757965751,3.3002473789828755,6,0.5,0.5,0.1
3,10,-2.8930184290485395,0.6900476908500442,29.620231981335436,3.2911368868150483,6,0.5,0.5,0.1
4,21,-1.7029110074591072,0.7524305989362123,36.51356175557746,1.8256780877788732,6,0.5,0.5,0.1
5,34,-1.2140550571994109,0.610875494773523,41.88874743955349,1.2693559830167724,6,0.5,0.5,0.1
6,73,-1.559016108974392,0.984965073925565,114.79314102905617,1.5943491809591135,6,0.5,0.5,0.1
1,1,-1.991759625787419,0.05636727739622459,2.0481269031836438,,6,20.0,1.0,0.1
2,8,-2.4236008323029576,0.34556717787517666,19.734373836298836,2.819196262328405,6,20.0,1.0,0.1
3,24,-1.3752427319815783,0.4462065711652302,33.452032138723105,1.454436179944483,6,20.0,1.0,0.1
4,63,-1.0431144651425406,0.624920967615561,66.34113227159563,1.0700182624450907,6,20.0,1.0,0.1
5,146,-0.934994820374318,0.7082683786990683,137.2175121533495,0.9463276700231,6,20.0,1.0,0.1
6,316,-0.6940342763369872,0.5617272053402187,219.8765585278282,0.6980208207232641,6,20.0,1.0,0.1
1,1,-1.8063870617849263,0.20419020880459254,2.010577270589519,,3,20.0,0.5,1.0
2,3,-2.7841305728727446,1.2970262237898824,9.649417942408117,4.824708971204059,3,20.0,0.5,1.0
3,6,-1.4833282569560766,0.8291389085047415,9.729108450241203,1.9458216900482406,3,20.0,0.5,1.0
1,1,-1.8820244759905462,0.19723532306863847,2.0792597990591846,,3,10.0,5.0,1.0
2,4,-2.537497468320967,1.0272659173467866,11.177255790630655,3.7257519302102184,3,10.0,5.0,1.0
3,22,-1.0699981795929487,0.8627446421659022,24.402704593210775,1.162033552057656,3,10.0,5.0,1.0
1,1,-2.148504340791724,0.07657965898910092,2.225083999780825,,6,20.0,0.5,0.1
2,1,-1.7834728022620503,0.0981432219994095,1.8816160242614597,,6,20.0,0.5,0.1
3,4,-1.264476763927597,0.7125536426123114,5.770460698322699,1.9234868994408998,6,20.0,0.5,0.1
4,7,-1.8162271811146347,1.2503251199698253,13.963915387772268,2.327319231295378,6,20.0,0.5,0.1
5,7,-1.1830778184238253,0.8626142751815026,9.14415900414828,1.52402650069138,6,20.0,0.5,0.1
6,22,-2.3236552284708982,0.8312525189576534,51.95166754531741,2.4738889307294007,6,20.0,0.5,0.1
1,1,-1.6697974364176869,0.15001917644770266,1.8198166128653894,,3,20.0,0.5,0.1
2,4,-2.7150496770910313,0.6292816982668865,11.489480406631012,3.8298268022103374,3,20.0,0.5,0.1
3,19,-3.0318509169465253,1.0340944990970729,58.63926192108105,3.2577367733933915,3,20.0,0.5,0.1
1,1,-1.654888903406799,0.13369811086726327,1.7885870142740623,,3,10.0,0.5,0.1
2,3,-2.9990189726567054,1.1440830761529632,10.14113999412308,5.07056999706154,3,10.0,0.5,0.1
3,23,-3.0805257341207155,1.0681475038642876,71.92023938864074,3.2691017903927606,3,10.0,0.5,0.1
1,1,-1.7122817014034517,0.18445489968317616,1.8967366010866278,,6,20.0,5.0,0.5
2,2,-0.5803255813547863,0.0909003901652212,1.2515515528747938,1.2515515528747938,6,20.0,5.0,0.5
3,10,-0.63304416292817,0.41859013578329096,6.749031765064991,0.7498924183405546,6,20.0,5.0,0.5
4,13,-0.7187706495132429,0.5219022093758102,9.865920653047967,0.8221600544206639,6,20.0,5.0,0.5
5,25,-0.35777726132649296,0.2610878981737066,9.20551943133603,0.38356330963900126,6,20.0,5.0,0.5
6,70,-0.3439280363305978,0.2970542243494031,24.37201676749125,0.3532176343114674,6,20.0,5.0,0.5
1,1,-1.874907008221682,0.14367649232375307,2.0185835005454353,,3,0.5,5.0,0.5
2,5,-2.300574823647366,0.5702625288126358,12.073136647049466,3.0182841617623666,3,0.5,5.0,0.5
3,48,-1.0300183292444718,0.8204083280796799,50.261288131814325,1.069389109187539,3,0.5,5.0,0.5
1,1,-1.890272684847042,0.1798025066700733,2.070075191517115,,6,0.5,1.0,1.0
2,2,-2.4740343317369726,0.8644908414261302,5.812559504900076,5.812559504900076,6,0.5,1.0,1.0
3,6,-0.6287514335233948,0.4270996625547275,4.199608263695096,0.8399216527390193,6,0.5,1.0,1.0
4,14,-0.41833218883493967,0.3554028292147539,6.212053472903909,0.4778502671464545,6,0.5,1.0,1.0
5,29,-0.18197616998260957,0.15779794133372504,5.435106870829403,0.19411095967247866,6,0.5,1.0,1.0
6,51,-0.01863835182822018,0.01687709232699243,0.9674330355662216,0.019348660711324434,6,0.5,1.0,1.0
1,1,-1.8583777062704716,0.14709899735201318,2.005476703622485,,3,10.0,5.0,0.5
2,5,-1.9919987934849757,0.5104064454123225,10.4704004128372,2.6176001032093,3,10.0,5.0,0.5
3,23,-1.7086977025898955,0.908964551167023,40.20901171073462,1.8276823504879374,3,10.0,5.0,0.5
1,1,-2.150838064137944,0.19792854432291462,2.348766608460859,,6,0.5,0.5,0.5
2,2,-2.385732631987673,0.7038471712620468,5.4753124352373925,5.4753124352373925,6,0.5,0.5,0.5
3,5,-0.7516367036523013,0.36587432429571504,4.124057842557222,1.0310144606393055,6,0.5,0.5,0.5
4,8,-0.2570120498231661,0.1559496892677419,2.2120460878530706,0.3160065839790101,6,0.5,0.5,0.5
5,14,-0.5309542332222935,0.442593064109357,7.875952329221467,0.6058424868631898,6,0.5,0.5,0.5
6,22,-0.5108767151858571,0.4375617235758495,11.676849457664705,0.556040450364986,6,0.5,0.5,0.5
